"Maker","Type","Name","Year","Sales","comment","Model","Year_true","Month","price","kudou","kata","TransMission","WheelBase","MinRideHeight","weight","capacity","SeatRaw","NumofDoor","base_color","option_color","種類","engine","過給器","displacement","FuelType","TankCapacity","HorsePower","MaxTorque","FuelEfficiency","overall_length","overall_width","overall_height","interior_length","interior_width","interior_height"
"BMW","Foreign","5シリーズ",2010,6049,NA,"523i",2010,7,610,"FR","DBA-FP25","8AT",2970,140,1770,5,2,4,"ブラックII、アルピン・ホワイトIII","ブラック・サファイアメタリック、チタン・シルバーメタリック、スペース・グレーメタリック、ミラノ・ベージュメタリック、ディープ・シー・ブルーメタリック、ハバナメタリック、ソフィストグレーブリリアントエフェクト、インペリアルブルーブリリアントエフェクト、カシミヤ・シルバーメタリック、タスマンメタリック","直列6気筒DOHC","N52B25A","なし",2496,"ハイオク",70,204,25.5,11.2,4910,1860,1475,NA,NA,NA
"BMW","Foreign","5シリーズ",2011,9257,NA,"523i",2011,10,610,"FR","DBA-XG20","8AT",2970,140,1750,5,2,4,"ブラックII、アルピン・ホワイトIII","ブラック・サファイアメタリック、チタン・シルバーメタリック、スペース・グレーメタリック、インペリアルブルーブリリアントエフェクト、ソフィストグレーIIブリリアントエフェクト","直列4気筒DOHC","N20B20B","ターボ",1997,"ハイオク",70,184,27.5,14.2,4910,1860,1475,NA,NA,NA
"BMW","Foreign","5シリーズ",2012,7265,NA,"523i",2011,10,610,"FR","DBA-XG20","8AT",2970,140,1750,5,2,4,"ブラックII、アルピン・ホワイトIII","ブラック・サファイアメタリック、チタン・シルバーメタリック、スペース・グレーメタリック、インペリアルブルーブリリアントエフェクト、ソフィストグレーIIブリリアントエフェクト","直列4気筒DOHC","N20B20B","ターボ",1997,"ハイオク",70,184,27.5,14.2,4910,1860,1475,NA,NA,NA
"BMW","Foreign","5シリーズ",2013,6360,NA,"523i Mスポーツ",2013,9,660,"FR","DBA-XG20","8AT",2970,135,1750,5,2,4,"ブラックII、アルピン・ホワイトIII","スペース・グレーメタリック、ソフィストグレーブリリアントエフェクト、インペリアルブルーブリリアントエフェクト、ソフィストグレーIIブリリアントエフェクト、グレイシャー・シルバーメタリック、カーボン・ブラックメタリック、アズライト・ブラックメタリック、シトリン・ブラックメタリック、ムーンストーンメタリック、シャンパン・クオーツメタリック、フローズン・ブロンズメタリック、パイライト・ブラウンメタリック、ブリリアント・ホワイトメタリック、フローズン・シルバーメタリック、フローズン・カシミヤ・シルバーメタリック、ピュア・メタル・シルバーメタリック、フローズン・ダークブルーメタリック","直列4気筒DOHC","N20B20B","ターボ",1997,"ハイオク",70,184,27.5,14.2,4920,1860,1470,NA,NA,NA
"BMW","Foreign","5シリーズ",2014,4508,NA,"523i",2014,4,633,"FR","DBA-XG20","8AT",2970,140,1750,5,2,4,"ブラックII、アルピン・ホワイトIII","ブラック・サファイアメタリック、スペース・グレーメタリック、ソフィストグレーブリリアントエフェクト、インペリアルブルーブリリアントエフェクト、カシミヤ・シルバーメタリック、ソフィストグレーIIブリリアントエフェクト、カリスト・グレーメタリック、ジャトバメタリック、ミネラル・ホワイトメタリック、グレイシャー・シルバーメタリック、アズライト・ブラックメタリック、シトリン・ブラックメタリック、ムーンストーンメタリック、シャンパン・クオーツメタリック、フローズン・ブロンズメタリック、パイライト・ブラウンメタリック、ブリリアント・ホワイトメタリック、フローズン・シルバーメタリック、フローズン・カシミヤ・シルバーメタリック、ピュア・メタル・シルバーメタリック、フローズン・ダークブルーメタリック","直列4気筒DOHC","N20B20B","ターボ",1997,"ハイオク",70,184,27.5,14.2,4915,1860,1475,NA,NA,NA
"BMW","Foreign","X1",2010,3829,NA,"sドライブ 18i",2010,4,363,"FR","ABA-VL18","6AT",2760,NA,1560,5,2,5,"アルピン・ホワイトIII、ブラックII","ディープ・シー・ブルーメタリック、バーミリオン・レッドメタリック、チタン・シルバー、ブラック・サファイア、マラケシュ・ブラウン、スペース・グレーメタリック、カシミヤ・シルバーメタリック、スパークリング・ブロンズメタリック、グラファイト・ブルーメタリック、タスマンメタリック","直列4気筒DOHC","N46B20B","なし",1995,"ハイオク",60,150,20.4,10.8,4470,1800,1545,NA,NA,NA
"BMW","Foreign","X1",2011,5874,NA,"sドライブ 18i",2010,4,363,"FR","ABA-VL18","6AT",2760,NA,1560,5,2,5,"アルピン・ホワイトIII、ブラックII","ディープ・シー・ブルーメタリック、バーミリオン・レッドメタリック、チタン・シルバー、ブラック・サファイア、マラケシュ・ブラウン、スペース・グレーメタリック、カシミヤ・シルバーメタリック、スパークリング・ブロンズメタリック、グラファイト・ブルーメタリック、タスマンメタリック","直列4気筒DOHC","N46B20B","なし",1995,"ハイオク",60,150,20.4,10.8,4470,1800,1545,NA,NA,NA
"BMW","Foreign","X1",2012,5438,NA,"sドライブ 18i",2012,9,367,"FR","CBA-VL18","6AT",2760,NA,1570,5,2,5,"アルピン・ホワイトIII、ブラックII","ディープ・シー・ブルーメタリック、ブラック・サファイア、マラケシュ・ブラウン、カシミヤ・シルバーメタリック、スパークリング・ブロンズメタリック、ミネラル・ホワイトメタリック、ミッドナイト・ブルーメタリック、ヴァレンシア・オレンジメタリック、ミネラル・グレーメタリック、グレイシャー・シルバーメタリック","直列4気筒DOHC","N46B20B","なし",1995,"ハイオク",60,150,20.4,12,4485,1800,1545,NA,NA,NA
"BMW","Foreign","X1",2013,4363,NA,"sドライブ 18i",2013,4,367,"FR","CBA-VL18","6AT",2760,NA,1570,5,2,5,"アルピン・ホワイトIII、ブラックII","ディープ・シー・ブルーメタリック、バーミリオン・レッドメタリック、チタン・シルバー、ブラック・サファイア、マラケシュ・ブラウン、スペース・グレーメタリック、カシミヤ・シルバーメタリック、スパークリング・ブロンズメタリック、グラファイト・ブルーメタリック、タスマンメタリック、ミネラル・ホワイトメタリック、ミッドナイト・ブルーメタリック、ヴァレンシア・オレンジメタリック、ミネラル・グレーメタリック、グレイシャー・シルバーメタリック、ルマン・ブルーメタリック","直列4気筒DOHC","N46B20B","なし",1995,"ハイオク",60,150,20.4,12,4485,1800,1545,NA,NA,NA
"BMW","Foreign","X1",2016,5891,NA,"sドライブ 18i",2013,4,367,"FR","CBA-VL18","6AT",2760,NA,1570,5,2,5,"アルピン・ホワイトIII、ブラックII","ディープ・シー・ブルーメタリック、バーミリオン・レッドメタリック、チタン・シルバー、ブラック・サファイア、マラケシュ・ブラウン、スペース・グレーメタリック、カシミヤ・シルバーメタリック、スパークリング・ブロンズメタリック、グラファイト・ブルーメタリック、タスマンメタリック、ミネラル・ホワイトメタリック、ミッドナイト・ブルーメタリック、ヴァレンシア・オレンジメタリック、ミネラル・グレーメタリック、グレイシャー・シルバーメタリック、ルマン・ブルーメタリック","直列4気筒DOHC","N46B20B","なし",1995,"ハイオク",60,150,20.4,12,4485,1800,1545,NA,NA,NA
"BMW","Foreign","X3",2013,3502,NA,"xドライブ20i 4WD",2013,9,547,"4WD","DBA-WX20","8AT",2810,210,1850,5,2,5,"ブラックIIソリッド、アルピン・ホワイトIIIソリッド","ブラック・サファイアメタリック、チタン・シルバーメタリック、スペース・グレーメタリック、ミネラル・シルバーメタリック、バーミリオン・レッドメタリック、ディープ・シー・ブルーメタリック、ブルー・ウォーターメタリック、スパークリング・ブロンズメタリック","直列4気筒DOHC","N20B20A","ターボ",1997,"ハイオク",67,184,27.5,13.4,4650,1880,1675,NA,NA,NA
"BMW","Foreign","ミニ",2006,13184,NA,"ワン",2006,5,221,"FF","GH-RA16","CVT",2465,NA,1130,4,2,3,"ブラックソリッド、チリレッドソリッド、リキッドイエローソリッド、ペッパーホワイトソリッド、ブリティッシュレーシンググリーンM、ピュアシルバーメタリック、エレクトリックブルー、アストロブラックメタリック、ソリットゴールド、ブラックアイパープルメタリック","-","直列4気筒SOHC","-","なし",1598,"ハイオク",50,90,14.3,11.8,3650,1690,1455,NA,NA,NA
"BMW","Foreign","ミニ",2007,14013,NA,"ワン",2007,5,231,"FF","ABA-ME14","6AT",2465,NA,1170,4,2,3,"チリレッド、ペッパーホワイト、メローイエロー、オキシジェンブルー","アストロブラック、ピュアシルバー、ブリティッシュレーシンググリーン、スパークリングシルバー、ナイトファイアーレッド、ライトニングブルー","直列4気筒DOHC","N12B14A","なし",1396,"ハイオク",40,95,14.3,14.2,3700,1685,1430,NA,NA,NA
"BMW","Foreign","ミニ",2008,12744,NA,"ワン",2007,5,231,"FF","ABA-ME14","6AT",2465,NA,1170,4,2,3,"チリレッド、ペッパーホワイト、メローイエロー、オキシジェンブルー","アストロブラック、ピュアシルバー、ブリティッシュレーシンググリーン、スパークリングシルバー、ナイトファイアーレッド、ライトニングブルー","直列4気筒DOHC","N12B14A","なし",1396,"ハイオク",40,95,14.3,14.2,3700,1685,1430,NA,NA,NA
"BMW","Foreign","ミニ",2009,11002,NA,"ワン",2009,5,235,"FF","ABA-ME14","6AT",2465,NA,1170,4,2,3,"チリレッド、ペッパーホワイト、メローイエロー、オキシジェンブルー","アストロブラック、ピュアシルバー、ブリティッシュレーシンググリーン、スパークリングシルバー、ナイトファイアーレッド、ライトニングブルー","直列4気筒DOHC","N12B14A","なし",1396,"ハイオク",40,95,14.3,14.2,3700,1685,1430,NA,NA,NA
"BMW","Foreign","ミニ",2010,11338,NA,"ワン",2010,10,232.9,"FF","CBA-SR16","6AT",2465,NA,1170,4,2,3,"チリレッド、ペッパーホワイト、インターチェンジイエロー、アイスブルー","ミッドナイトブラック、スパークリングシルバー、ピュアシルバー、ホライゾンブルー、ホットチョコレート、スパイスオレンジ、ブリティッシュレーシンググリーンII","直列4気筒DOHC","-","なし",1598,"ハイオク",40,98,15.6,15.4,3740,1685,1430,NA,NA,NA
"BMW","Foreign","ミニ",2011,14350,NA,"ワン",2010,4,230,"FF","CBA-SR16","6AT",2465,NA,1170,4,2,3,"チリレッド、ペッパーホワイト、インターチェンジイエロー","ピュアシルバー、ブリティッシュレーシンググリーン、スパークリングシルバーメタリック、ミッドナイトブラック、ダークシルバーメタリック、ホライゾンブルーメタリック","直列4気筒DOHC","-","なし",1598,"ハイオク",40,98,15.6,15.4,3700,1685,1430,NA,NA,NA
"BMW","Foreign","ミニ",2012,16212,NA,"ワン",2012,10,232.9,"FF","CBA-SR16","6AT",2465,NA,1170,4,2,3,"チリレッド、ペッパーホワイト、アイスブルー","ミッドナイトブラック、ホットチョコレート、スパイスオレンジ、ブリティッシュレーシンググリーンII、ベルベットシルバー、ライトニングブルー","直列4気筒DOHC","-","なし",1598,"ハイオク",40,98,15.6,15.4,3740,1685,1430,NA,NA,NA
"BMW","Foreign","ミニ",2013,16982,NA,"ワン",2012,10,232.9,"FF","CBA-SR16","6AT",2465,NA,1170,4,2,3,"チリレッド、ペッパーホワイト、アイスブルー","ミッドナイトブラック、ホットチョコレート、スパイスオレンジ、ブリティッシュレーシンググリーンII、ベルベットシルバー、ライトニングブルー","直列4気筒DOHC","-","なし",1598,"ハイオク",40,98,15.6,15.4,3740,1685,1430,NA,NA,NA
